,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
9,2015-07-21 12:15:00,536.0,66.6,80.2,0.0,213.0,1.0
10,2015-07-21 12:30:00,508.0,64.8,81.3,0.0,216.0,1.0
11,2015-07-21 12:45:00,482.0,67.1,80.5,0.0,200.0,3.0
12,2015-07-21 13:00:00,794.0,66.4,81.4,0.0,221.0,2.0
13,2015-07-21 13:15:00,758.0,63.1,83.0,0.0,252.0,3.0
14,2015-07-21 13:30:00,661.0,63.0,82.6,0.0,245.0,2.0
15,2015-07-21 13:45:00,538.0,64.1,82.2,0.0,193.0,2.0
16,2015-07-21 14:00:00,488.0,66.7,80.9,0.0,172.0,2.0
17,2015-07-21 14:15:00,486.0,66.6,80.3,0.0,196.0,3.0
18,2015-07-21 14:30:00,401.0,67.9,79.9,0.0,190.0,3.0
19,2015-07-21 14:45:00,373.0,68.2,80.1,0.0,252.0,3.0
20,2015-07-21 15:00:00,600.0,65.4,81.0,0.0,207.0,3.0
21,2015-07-21 15:15:00,412.0,67.2,80.6,0.0,196.0,3.0
22,2015-07-21 15:30:00,449.0,67.3,79.7,0.0,207.0,4.0
23,2015-07-21 15:45:00,332.0,71.0,79.4,0.0,199.0,4.0
24,2015-07-21 16:00:00,257.0,69.7,79.3,0.0,175.0,2.0
25,2015-07-21 16:15:00,275.0,70.1,79.6,0.0,235.0,2.0
26,2015-07-21 16:30:00,154.0,71.2,79.3,0.0,201.0,2.0
27,2015-07-21 16:45:00,131.0,73.0,78.8,0.0,203.0,2.0
28,2015-07-21 17:00:00,114.0,71.9,78.6,0.0,206.0,2.0
29,2015-07-21 17:15:00,91.0,72.9,78.3,0.0,187.0,3.0
30,2015-07-21 17:30:00,65.0,73.4,78.2,0.0,214.0,3.0
31,2015-07-21 17:45:00,42.0,73.7,78.1,0.0,197.0,2.0
32,2015-07-21 18:00:00,16.0,73.6,78.1,0.0,187.0,3.0
33,2015-07-21 18:15:00,3.0,74.9,77.8,0.0,221.0,2.0
