,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
0,2015-07-21 13:15:00,385.0,65.9,78.0,0.03,255.0,7.0
1,2015-07-21 13:30:00,489.0,74.4,76.0,0.02,169.0,7.0
2,2015-07-21 13:45:00,538.0,75.6,75.2,0.0,139.0,7.0
3,2015-07-21 14:00:00,766.0,73.6,76.0,0.0,139.0,6.0
4,2015-07-21 14:15:00,611.0,73.6,75.9,0.0,142.0,8.0
5,2015-07-21 14:30:00,583.0,73.9,75.8,0.0,134.0,7.0
6,2015-07-21 14:45:00,504.0,74.5,75.6,0.0,139.0,8.0
7,2015-07-21 15:00:00,663.0,73.5,75.6,0.0,136.0,8.0
8,2015-07-21 15:15:00,504.0,74.7,75.7,0.0,136.0,7.0
9,2015-07-21 15:30:00,358.0,76.3,75.2,0.0,142.0,7.0
10,2015-07-21 15:45:00,255.0,77.5,74.6,0.0,129.0,6.0
11,2015-07-21 16:00:00,258.0,77.9,74.4,0.0,142.0,6.0
12,2015-07-21 16:15:00,252.0,78.4,74.4,0.0,142.0,8.0
13,2015-07-21 16:30:00,155.0,79.3,74.0,0.0,146.0,7.0
14,2015-07-21 16:45:00,170.0,80.1,73.9,0.0,142.0,8.0
15,2015-07-21 17:00:00,92.0,80.3,73.7,0.0,142.0,9.0
16,2015-07-21 17:15:00,75.0,81.0,73.6,0.0,145.0,9.0
17,2015-07-21 17:30:00,43.0,81.8,73.4,0.0,139.0,9.0
18,2015-07-21 17:45:00,24.0,82.0,73.4,0.0,144.0,9.0
19,2015-07-21 18:00:00,13.0,83.2,73.2,0.0,138.0,9.0
20,2015-07-21 18:15:00,3.0,83.0,73.2,0.0,144.0,10.0
21,2015-07-21 18:30:00,0.0,85.0,73.1,0.0,144.0,9.0
22,2015-07-21 18:45:00,0.0,85.2,72.8,0.0,142.0,7.0
23,2015-07-21 19:00:00,0.0,84.3,73.0,0.0,138.0,8.0
24,2015-07-21 19:15:00,0.0,83.8,73.1,0.0,144.0,7.0
25,2015-07-21 19:30:00,0.0,85.7,72.8,0.0,142.0,8.0
26,2015-07-21 19:45:00,0.0,86.5,72.2,0.0,139.0,6.0
27,2015-07-21 20:00:00,0.0,85.5,72.8,0.0,139.0,7.0
28,2015-07-21 20:15:00,0.0,85.0,72.8,0.0,135.0,7.0
29,2015-07-21 20:30:00,0.0,84.9,73.0,0.0,138.0,7.0
30,2015-07-21 20:45:00,0.0,86.1,72.9,0.0,144.0,5.0
31,2015-07-21 21:00:00,0.0,86.3,72.8,0.0,144.0,4.0
32,2015-07-21 21:15:00,0.0,84.8,72.9,0.0,144.0,6.0
33,2015-07-21 21:30:00,0.0,85.2,72.9,0.01,135.0,6.0
34,2015-07-21 21:45:00,0.0,86.6,72.7,0.0,142.0,6.0
35,2015-07-21 22:00:00,0.0,87.3,72.7,0.0,141.0,6.0
36,2015-07-21 22:15:00,0.0,87.0,72.7,0.0,139.0,5.0
37,2015-07-21 22:30:00,0.0,86.2,72.8,0.0,142.0,5.0
38,2015-07-21 22:45:00,0.0,86.5,72.9,0.0,146.0,5.0
39,2015-07-21 23:00:00,0.0,86.9,73.0,0.0,144.0,8.0
40,2015-07-21 23:15:00,0.0,91.5,72.7,0.0,129.0,6.0
41,2015-07-21 23:30:00,0.0,92.0,72.4,0.0,139.0,5.0
42,2015-07-21 23:45:00,0.0,92.9,72.5,0.0,142.0,4.0
43,2015-07-22 00:00:00,0.0,91.7,72.6,0.0,142.0,5.0
44,2015-07-22 00:15:00,0.0,93.5,72.5,0.0,142.0,5.0
45,2015-07-22 00:30:00,0.0,94.6,72.6,0.0,145.0,4.0
46,2015-07-22 00:45:00,0.0,95.1,72.6,0.0,138.0,6.0
47,2015-07-22 01:00:00,0.0,94.3,72.5,0.0,144.0,5.0
48,2015-07-22 01:15:00,0.0,96.2,72.4,0.0,145.0,6.0
49,2015-07-22 01:30:00,0.0,95.9,72.5,0.04,142.0,6.0
50,2015-07-22 01:45:00,0.0,93.8,72.6,0.0,138.0,5.0
51,2015-07-22 02:00:00,0.0,94.6,72.6,0.0,142.0,5.0
52,2015-07-22 02:15:00,0.0,93.2,72.8,0.0,144.0,6.0
53,2015-07-22 02:30:00,0.0,91.5,72.7,0.0,139.0,6.0
54,2015-07-22 02:45:00,0.0,91.5,72.6,0.0,142.0,6.0
55,2015-07-22 03:00:00,0.0,93.0,72.5,0.02,148.0,5.0
56,2015-07-22 03:15:00,0.0,94.4,72.2,0.01,141.0,7.0
57,2015-07-22 03:30:00,0.0,94.4,72.2,0.0,145.0,6.0
58,2015-07-22 03:45:00,0.0,93.1,71.7,0.03,139.0,5.0
59,2015-07-22 04:00:00,0.0,93.4,71.6,0.0,145.0,4.0
60,2015-07-22 04:15:00,0.0,92.5,72.0,0.0,142.0,6.0
61,2015-07-22 04:30:00,0.0,89.3,72.2,0.0,132.0,6.0
62,2015-07-22 04:45:00,0.0,93.1,71.8,0.05,132.0,5.0
63,2015-07-22 05:00:00,0.0,94.2,71.7,0.0,138.0,5.0
64,2015-07-22 05:15:00,0.0,92.3,71.9,0.0,132.0,6.0
65,2015-07-22 05:30:00,0.0,93.2,72.0,0.0,151.0,6.0
66,2015-07-22 05:45:00,0.0,93.2,71.7,0.01,136.0,9.0
67,2015-07-22 06:00:00,0.0,93.1,71.4,0.0,139.0,7.0
68,2015-07-22 06:15:00,0.0,93.1,71.1,0.01,138.0,6.0
69,2015-07-22 06:30:00,0.0,93.1,71.1,0.0,146.0,6.0
70,2015-07-22 06:45:00,0.0,94.4,71.1,0.0,149.0,5.0
71,2015-07-22 07:00:00,1.0,95.4,71.3,0.0,144.0,5.0
72,2015-07-22 07:15:00,6.0,95.5,71.4,0.0,135.0,7.0
73,2015-07-22 07:30:00,16.0,95.3,71.4,0.0,138.0,7.0
74,2015-07-22 07:45:00,19.0,94.5,71.4,0.0,139.0,7.0
75,2015-07-22 08:00:00,27.0,94.4,71.4,0.04,151.0,8.0
76,2015-07-22 08:15:00,59.0,97.0,70.6,0.02,144.0,7.0
77,2015-07-22 08:30:00,92.0,98.4,70.7,0.01,152.0,7.0
78,2015-07-22 08:45:00,86.0,97.8,71.2,0.01,135.0,8.0
79,2015-07-22 09:00:00,104.0,94.3,71.4,0.01,141.0,10.0
80,2015-07-22 09:15:00,134.0,91.5,71.8,0.0,144.0,9.0
81,2015-07-22 09:30:00,224.0,91.7,71.2,0.01,142.0,9.0
82,2015-07-22 09:45:00,253.0,93.3,71.5,0.0,142.0,9.0
83,2015-07-22 10:00:00,254.0,94.4,71.3,0.02,144.0,10.0
84,2015-07-22 10:15:00,300.0,94.5,71.1,0.01,148.0,9.0
85,2015-07-22 10:30:00,446.0,91.5,71.8,0.0,139.0,10.0
86,2015-07-22 10:45:00,493.0,91.5,72.1,0.0,144.0,8.0
87,2015-07-22 11:00:00,326.0,88.1,72.6,0.01,132.0,9.0
88,2015-07-22 11:15:00,374.0,93.9,71.5,0.02,141.0,11.0
89,2015-07-22 11:30:00,406.0,94.6,71.5,0.01,146.0,10.0
90,2015-07-22 11:45:00,525.0,87.2,72.7,0.0,142.0,9.0
91,2015-07-22 12:00:00,621.0,84.7,73.4,0.0,144.0,10.0
