,DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
0,2017-02-21 22:45:00,0.0,99.2,68.0,0.0,152.0,0.0
1,2017-02-21 23:00:00,0.0,99.3,68.4,0.0,129.0,0.0
2,2017-02-21 23:15:00,0.0,99.5,68.7,0.0,134.0,0.0
3,2017-02-21 23:30:00,0.0,99.5,68.7,0.0,90.0,0.0
4,2017-02-21 23:45:00,0.0,99.5,68.6,0.0,138.0,0.0
5,2017-02-22 00:00:00,0.0,99.5,68.6,0.0,122.0,0.0
6,2017-02-22 00:15:00,0.0,99.5,68.6,0.0,127.0,0.0
7,2017-02-22 00:30:00,0.0,99.4,68.6,0.0,177.0,0.0
8,2017-02-22 00:45:00,0.0,99.4,68.6,0.0,149.0,0.0
9,2017-02-22 01:00:00,0.0,99.5,68.8,0.0,200.0,0.0
10,2017-02-22 01:15:00,0.0,99.5,68.9,0.0,139.0,0.0
11,2017-02-22 01:30:00,0.0,99.5,68.9,0.0,179.0,0.0
12,2017-02-22 01:45:00,0.0,99.5,68.9,0.0,156.0,0.0
13,2017-02-22 02:00:00,0.0,99.5,69.0,0.0,103.0,0.0
14,2017-02-22 02:15:00,0.0,99.5,69.1,0.0,132.0,0.0
15,2017-02-22 02:30:00,0.0,99.5,69.2,0.0,169.0,0.0
16,2017-02-22 02:45:00,0.0,99.5,69.2,0.0,112.0,0.0
17,2017-02-22 03:00:00,0.0,99.5,69.3,0.0,132.0,0.0
18,2017-02-22 03:15:00,0.0,99.5,69.4,0.0,94.0,0.0
19,2017-02-22 03:30:00,0.0,99.5,69.4,0.0,149.0,0.0
20,2017-02-22 03:45:00,0.0,99.5,69.4,0.0,115.0,0.0
21,2017-02-22 04:00:00,0.0,99.5,69.4,0.0,189.0,0.0
22,2017-02-22 04:15:00,0.0,99.6,69.3,0.0,141.0,0.0
23,2017-02-22 04:30:00,0.0,99.6,69.3,0.0,128.0,0.0
24,2017-02-22 04:45:00,0.0,99.7,69.4,0.0,93.0,0.0
25,2017-02-22 05:00:00,0.0,99.8,69.3,0.0,138.0,0.0
26,2017-02-22 05:15:00,0.0,99.8,69.3,0.0,108.0,0.0
27,2017-02-22 05:30:00,0.0,99.9,69.3,0.0,115.0,0.0
28,2017-02-22 05:45:00,0.0,99.9,69.3,0.0,138.0,0.0
29,2017-02-22 06:00:00,0.0,99.9,69.4,0.0,111.0,0.0
30,2017-02-22 06:15:00,0.0,99.9,69.1,0.0,168.0,0.0
31,2017-02-22 06:30:00,1.0,99.9,68.9,0.0,158.0,0.0
32,2017-02-22 06:45:00,19.0,,69.0,0.0,149.0,0.0
33,2017-02-22 07:00:00,45.0,,69.0,0.0,115.0,0.0
34,2017-02-22 07:15:00,68.0,,69.4,0.0,112.0,0.0
35,2017-02-22 07:30:00,119.0,,69.9,0.0,112.0,0.0
36,2017-02-22 07:45:00,197.0,,70.8,0.0,117.0,0.0
37,2017-02-22 08:00:00,153.0,,71.4,0.0,118.0,0.0
38,2017-02-22 08:15:00,142.0,,71.4,0.0,186.0,0.0
39,2017-02-22 08:30:00,198.0,,71.7,0.0,115.0,0.0
40,2017-02-22 08:45:00,159.0,99.9,72.1,0.0,101.0,0.0
41,2017-02-22 09:00:00,220.0,99.8,72.6,0.0,112.0,0.0
42,2017-02-22 09:15:00,217.0,99.5,72.8,0.0,162.0,0.0
43,2017-02-22 09:30:00,217.0,99.5,73.0,0.0,124.0,0.0
44,2017-02-22 09:45:00,245.0,99.4,73.1,0.0,142.0,0.0
45,2017-02-22 10:00:00,348.0,98.4,73.5,0.0,142.0,0.0
46,2017-02-22 10:15:00,445.0,96.0,74.3,0.0,153.0,0.0
47,2017-02-22 10:30:00,390.0,91.7,74.6,0.0,129.0,0.0
48,2017-02-22 10:45:00,347.0,89.9,74.8,0.0,144.0,0.0
49,2017-02-22 11:00:00,565.0,87.0,75.7,0.0,129.0,0.0
50,2017-02-22 11:15:00,600.0,86.6,76.0,0.0,159.0,0.0
51,2017-02-22 11:30:00,565.0,83.5,76.7,0.0,93.0,0.0
52,2017-02-22 11:45:00,628.0,83.3,76.7,0.0,264.0,0.0
53,2017-02-22 12:00:00,752.0,80.5,78.2,0.0,189.0,0.0
54,2017-02-22 12:15:00,890.0,80.5,78.5,0.0,69.0,0.0
55,2017-02-22 12:30:00,747.0,80.7,78.8,0.0,114.0,0.0
56,2017-02-22 12:45:00,841.0,79.9,79.1,0.0,107.0,0.0
57,2017-02-22 13:00:00,847.0,77.1,80.1,0.0,117.0,0.0
58,2017-02-22 13:15:00,800.0,77.0,80.1,0.0,169.0,0.0
59,2017-02-22 13:30:00,709.0,78.0,79.8,0.0,223.0,0.0
60,2017-02-22 13:45:00,770.0,79.1,79.4,0.0,242.0,0.0
61,2017-02-22 14:00:00,730.0,79.6,78.6,0.0,124.0,0.0
62,2017-02-22 14:15:00,669.0,80.3,78.5,0.0,129.0,0.0
63,2017-02-22 14:30:00,795.0,77.1,79.3,0.0,159.0,0.0
64,2017-02-22 14:45:00,963.0,76.4,79.9,0.0,139.0,0.0
65,2017-02-22 15:00:00,631.0,79.5,78.9,0.0,112.0,0.0
66,2017-02-22 15:15:00,537.0,78.4,78.1,0.0,192.0,0.0
67,2017-02-22 15:30:00,315.0,82.5,76.4,0.0,160.0,0.0
68,2017-02-22 15:45:00,485.0,84.3,75.3,0.0,77.0,0.0
69,2017-02-22 16:00:00,287.0,84.7,75.1,0.0,148.0,0.0
70,2017-02-22 16:15:00,212.0,87.9,73.4,0.0,128.0,0.0
71,2017-02-22 16:30:00,230.0,88.2,73.0,0.0,189.0,0.0
72,2017-02-22 16:45:00,250.0,88.4,72.9,0.0,158.0,0.0
73,2017-02-22 17:00:00,245.0,87.3,73.2,0.0,146.0,0.0
74,2017-02-22 17:15:00,187.0,87.5,72.7,0.0,175.0,0.0
75,2017-02-22 17:30:00,189.0,87.3,72.3,0.0,201.0,0.0
76,2017-02-22 17:45:00,88.0,89.2,71.4,0.0,138.0,0.0
77,2017-02-22 18:00:00,28.0,92.5,70.2,0.0,131.0,0.0
78,2017-02-22 18:15:00,17.0,94.7,69.4,0.0,144.0,0.0
79,2017-02-22 18:30:00,16.0,95.9,68.9,0.0,100.0,0.0
80,2017-02-22 18:45:00,3.0,97.0,68.5,0.0,141.0,0.0
81,2017-02-22 19:00:00,0.0,97.9,68.0,0.0,121.0,0.0
82,2017-02-22 19:15:00,0.0,98.6,67.8,0.0,197.0,0.0
83,2017-02-22 19:30:00,0.0,99.1,67.7,0.0,100.0,0.0
84,2017-02-22 19:45:00,0.0,99.4,67.4,0.0,103.0,0.0
85,2017-02-22 20:00:00,0.0,99.4,66.9,0.0,256.0,0.0
86,2017-02-22 20:15:00,0.0,99.4,66.4,0.0,94.0,0.0
87,2017-02-22 20:30:00,0.0,99.0,65.7,0.0,314.0,1.0
88,2017-02-22 20:45:00,0.0,99.3,64.5,0.0,320.0,2.0
89,2017-02-22 21:00:00,0.0,99.4,64.2,0.0,317.0,2.0
90,2017-02-22 21:15:00,0.0,97.5,64.6,0.0,304.0,4.0
91,2017-02-22 21:30:00,0.0,98.2,64.6,0.0,338.0,0.0
92,2017-02-22 21:45:00,0.0,98.9,64.6,0.0,300.0,0.0
