"Plot Title: Baro2-November"
"#","Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 10732840, SEN S/N: 10732840)","Temp, °F (LGR S/N: 10732840, SEN S/N: 10732840)","Coupler Detached (LGR S/N: 10732840)","Coupler Attached (LGR S/N: 10732840)","Host Connected (LGR S/N: 10732840)","Stopped (LGR S/N: 10732840)","End Of File (LGR S/N: 10732840)"
1,11/07/19 10:30:00 AM,14.6452,80.382,Logged,,,,
2,11/07/19 10:45:00 AM,14.6442,80.029,,,,,
3,11/07/19 11:00:00 AM,14.6417,79.678,,,,,
4,11/07/19 11:15:00 AM,14.6378,79.326,,,,,
5,11/07/19 11:30:00 AM,14.6387,79.151,,,,,
6,11/07/19 11:45:00 AM,14.6353,78.975,,,,,
7,11/07/19 12:00:00 PM,14.6333,78.800,,,,,
8,11/07/19 12:15:00 PM,14.6372,78.624,,,,,
9,11/07/19 12:30:00 PM,14.6323,78.449,,,,,
10,11/07/19 12:45:00 PM,14.6304,78.274,,,,,
11,11/07/19 01:00:00 PM,14.6240,78.098,,,,,
12,11/07/19 01:15:00 PM,14.6221,77.923,,,,,
13,11/07/19 01:30:00 PM,14.6215,77.749,,,,,
14,11/07/19 01:45:00 PM,14.6197,77.574,,,,,
15,11/07/19 02:00:00 PM,14.6143,77.225,,,,,
16,11/07/19 02:15:00 PM,14.6153,77.050,,,,,
17,11/07/19 02:30:00 PM,14.6133,76.876,,,,,
18,11/07/19 02:45:00 PM,14.6099,76.703,,,,,
19,11/07/19 03:00:00 PM,14.6065,76.528,,,,,
20,11/07/19 03:15:00 PM,14.6021,76.528,,,,,
21,11/07/19 03:30:00 PM,14.6007,76.528,,,,,
22,11/07/19 03:45:00 PM,14.6007,76.528,,,,,
23,11/07/19 04:00:00 PM,14.5992,76.528,,,,,
24,11/07/19 04:15:00 PM,14.6007,76.528,,,,,
25,11/07/19 04:30:00 PM,14.6056,76.703,,,,,
26,11/07/19 04:45:00 PM,14.6046,76.876,,,,,
27,11/07/19 05:00:00 PM,14.6052,77.050,,,,,
28,11/07/19 05:15:00 PM,14.6041,77.225,,,,,
29,11/07/19 05:30:00 PM,14.6105,77.400,,,,,
30,11/07/19 05:45:00 PM,14.6124,77.574,,,,,
31,11/07/19 06:00:00 PM,14.6139,77.574,,,,,
32,11/07/19 06:15:00 PM,14.6163,77.400,,,,,
33,11/07/19 06:30:00 PM,14.6168,77.050,,,,,
34,11/07/19 06:45:00 PM,14.6176,76.876,,,,,
