,Poloa,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
0,                    ,Temperature (*F),Temperature (*F),Temperature (*F),Temperature (*F),Temperature (*F),Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
1,                    ,*F,*F,*F,*F,*F,wat/m2,%,*F,In,Deg,mph,mph,*F
2,Date and Time   ,TMPA,TMPB,TMPC,TMPD,TMPE,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
3,2017-02-16 20:15:00,,,,,,0,83.5,79.6,0,134,2,0,74.2
4,2017-02-16 20:30:00,,,,,,0,82.6,79.5,0,351,1,0,73.8
5,2017-02-16 20:45:00,,,,,,0,81.9,79.5,0,80,3,0,73.6
6,2017-02-16 21:00:00,,,,,,0,80.4,80.1,0,163,2,0,73.6
7,2017-02-16 21:15:00,,,,,,0,82.1,79.9,0,55,1,0,74
8,2017-02-16 21:30:00,,,,,,0,83.9,79.6,0,57,2,0,74.4
9,2017-02-16 21:45:00,,,,,,0,85,79.6,0,94,1,0,74.7
10,2017-02-16 22:00:00,,,,,,0,85.8,79.7,0,245,1,0,75.1
11,2017-02-16 22:15:00,,,,,,0,85.8,79.5,0,197,3,0,74.9
12,2017-02-16 22:30:00,,,,,,0,88.2,79.6,0,87,5,0,75.8
13,2017-02-16 22:45:00,,,,,,0,89.7,79.2,0,90,4,0,75.9
14,2017-02-16 23:00:00,,,,,,0,87.5,78.8,0,70,3,0,74.8
15,2017-02-16 23:15:00,,,,,,0,87.3,78.8,0,64,3,0,74.7
16,2017-02-16 23:30:00,,,,,,0,87.6,79.2,0,56,2,0,75.2
17,2017-02-16 23:45:00,,,,,,0,88,79.5,0,59,3,0,75.6
18,2017-02-17 00:00:00,,,,,,0,88.9,79.4,0,42,1,0,75.8
19,2017-02-17 00:15:00,,,,,,0,87.8,79.3,0,73,3,0,75.4
20,2017-02-17 00:30:00,,,,,,0,88.7,79.3,0,81,3,0,75.7
21,2017-02-17 00:45:00,,,,,,0,88.5,79.2,0,115,2,0,75.5
22,2017-02-17 01:00:00,,,,,,0,87.5,79.2,0,24,2,0,75.2
23,2017-02-17 01:15:00,,,,,,0,87.4,79.2,0,88,3,0,75.2
24,2017-02-17 01:30:00,,,,,,0,87.4,79.2,0,160,2,0,75.2
25,2017-02-17 01:45:00,,,,,,0,87.8,79.2,0,93,2,0,75.3
26,2017-02-17 02:00:00,,,,,,0,88.4,79.3,0,56,1,0,75.6
27,2017-02-17 02:15:00,,,,,,0,88.9,79.2,0,142,1,0,75.6
28,2017-02-17 02:30:00,,,,,,0,89.8,79,0,84,2,0,75.7
29,2017-02-17 02:45:00,,,,,,0,90.9,78.8,0,45,2,0,75.9
30,2017-02-17 03:00:00,,,,,,0,92,78.3,0,53,2,0,75.8
31,2017-02-17 03:15:00,,,,,,0,91.4,78.1,0,32,2,0,75.4
32,2017-02-17 03:30:00,,,,,,0,91.5,77.7,0,70,2,0,75
33,2017-02-17 03:45:00,,,,,,0,92,77.4,0,74,0,0,74.9
34,2017-02-17 04:00:00,,,,,,0,91.7,77.2,0,74,0,0,74.6
35,2017-02-17 04:15:00,,,,,,0,91.2,76.7,0,69,1,0,73.9
36,2017-02-17 04:30:00,,,,,,0,91,77,0,56,1,0,74.2
37,2017-02-17 04:45:00,,,,,,0,91.9,77.1,0,56,0,0,74.5
38,2017-02-17 05:00:00,,,,,,0,93.2,77.2,0,21,0,0,75.1
39,2017-02-17 05:15:00,,,,,,0,94,77.3,0,21,0,0,75.4
40,2017-02-17 05:30:00,,,,,,0,94.4,77.4,0,21,0,0,75.6
41,2017-02-17 05:45:00,,,,,,0,94.8,77.4,0,21,0,0,75.8
42,2017-02-17 06:00:00,,,,,,0,95,77.4,0,21,0,0,75.8
43,2017-02-17 06:15:00,,,,,,1,95,77.5,0,21,0,0,75.9
44,2017-02-17 06:30:00,,,,,,20,95.4,77.6,0,22,1,0,76.2
45,2017-02-17 06:45:00,,,,,,24,94.1,77.2,0,203,2,0,75.3
46,2017-02-17 07:00:00,,,,,,61,94.2,76.8,0.02,245,2,0,75
47,2017-02-17 07:15:00,,,,,,82,95.1,76.9,0.01,94,2,0,75.4
48,2017-02-17 07:30:00,,,,,,51,95.8,76.6,0.01,320,1,0,75.3
49,2017-02-17 07:45:00,,,,,,50,96.7,76.3,0,12,3,0,75.3
50,2017-02-17 08:00:00,,,,,,52,97.3,76.3,0.01,341,4,0,75.5
51,2017-02-17 08:15:00,,,,,,87,97.7,76.4,0,122,1,0,75.7
52,2017-02-17 08:30:00,,,,,,82,98,76.7,0,12,0,0,76.1
53,2017-02-17 08:45:00,,,,,,161,98.5,77.1,0,9,0,0,76.6
54,2017-02-17 09:00:00,,,,,,216,98.2,77.8,0.01,9,0,0,77.2
55,2017-02-17 09:15:00,,,,,,213,97.9,77.6,0.01,16,0,0,76.9
56,2017-02-17 09:30:00,,,,,,126,97.8,77.9,0.01,18,0,0,77.2
57,2017-02-17 09:45:00,,,,,,130,97.9,78,0.01,16,0,0,77.3
58,2017-02-17 10:00:00,,,,,,210,97.8,78.7,0,16,0,0,78
59,2017-02-17 10:15:00,,,,,,303,96.3,79.1,0,16,0,0,77.9
60,2017-02-17 10:30:00,,,,,,350,95.3,80,0,16,0,0,78.5
61,2017-02-17 10:45:00,,,,,,183,91.4,80.6,0,16,0,0,77.8
62,2017-02-17 11:00:00,,,,,,169,90.4,79.7,0,16,0,0,76.6
63,2017-02-17 11:15:00,,,,,,114,92.4,78.3,0,221,0,0,75.9
64,2017-02-17 11:30:00,,,,,,356,94.6,78.3,0,184,0,0,76.6
65,2017-02-17 11:45:00,,,,,,496,91.4,79.9,0,227,0,0,77.2
66,2017-02-17 12:00:00,,,,,,358,89.9,79.6,0,211,0,0,76.4
67,2017-02-17 12:15:00,,,,,,360,91,79.4,0,141,0,0,76.5
68,2017-02-17 12:30:00,,,,,,575,89.9,80.3,0,203,0,0,77.1
69,2017-02-17 12:45:00,,,,,,682,86.5,81.9,0,244,0,0,77.5
70,2017-02-17 13:00:00,,,,,,609,86.5,82.1,0,220,0,0,77.7
71,2017-02-17 13:15:00,,,,,,496,86,81.9,0,248,0,0,77.3
72,2017-02-17 13:30:00,,,,,,334,85.9,81.7,0,138,1,0,77.1
73,2017-02-17 13:45:00,,,,,,379,85.6,82,0,200,1,0,77.3
74,2017-02-17 14:00:00,,,,,,367,86.3,81.9,0,237,2,0,77.4
75,2017-02-17 14:15:00,,,,,,354,85.8,81.9,0,221,1,0,77.3
76,2017-02-17 14:30:00,,,,,,346,85.6,82.1,0,218,2,0,77.4
77,2017-02-17 14:45:00,,,,,,372,81.5,83.2,0,221,1,0,77.1
78,2017-02-17 15:00:00,,,,,,284,79.1,83.2,0,232,1,0,76.2
79,2017-02-17 15:15:00,,,,,,242,80.2,83,0,232,0,0,76.4
80,2017-02-17 15:30:00,,,,,,312,80.3,83.2,0,232,0,0,76.6
81,2017-02-17 15:45:00,,,,,,464,76.8,84.2,0,286,0,0,76.3
82,2017-02-17 16:00:00,,,,,,484,72.7,85.9,0,313,0,0,76.3
83,2017-02-17 16:15:00,,,,,,339,75.6,85.3,0,313,0,0,76.9
84,2017-02-17 16:30:00,,,,,,227,76.6,84.1,0,317,0,0,76.1
85,2017-02-17 16:45:00,,,,,,190,81.8,81.5,0,317,0,0,75.5
86,2017-02-17 17:00:00,,,,,,166,85.4,80,0,317,0,0,75.3
87,2017-02-17 17:15:00,,,,,,155,85.9,80.3,0,328,0,0,75.7
88,2017-02-17 17:30:00,,,,,,132,86,80.5,0,350,0,0,76
89,2017-02-17 17:45:00,,,,,,85,86.1,80.2,0,350,0,0,75.7
90,2017-02-17 18:00:00,,,,,,58,87.2,79.3,0,350,0,0,75.2
91,2017-02-17 18:15:00,,,,,,35,87.8,78.9,0,350,0,0,75
92,2017-02-17 18:30:00,,,,,,24,88.3,78.5,0,350,0,0,74.8
93,2017-02-17 18:45:00,,,,,,7,90,77.8,0,14,0,0,74.6
94,2017-02-17 19:00:00,,,,,,0,91.9,77.5,0,16,0,0,74.9
95,2017-02-17 19:15:00,,,,,,0,93,77.3,0,22,0,0,75.1
96,2017-02-17 19:30:00,,,,,,0,93.5,77.4,0,7,1,0,75.4
97,2017-02-17 19:45:00,,,,,,0,93.7,77.4,0,0,0,0,75.4
98,2017-02-17 20:00:00,,,,,,0,93.5,77.4,0,24,1,0,75.4
99,2017-02-17 20:15:00,,,,,,0,93.5,77.4,0,213,2,0,75.4
100,2017-02-17 20:30:00,,,,,,0,92.6,77.4,0,203,1,0,75.1
101,2017-02-17 20:45:00,,,,,,0,92.3,77.6,0,235,2,0,75.2
102,2017-02-17 21:00:00,,,,,,0,92.4,77.6,0,309,4,0,75.2
103,2017-02-17 21:15:00,,,,,,0,92.3,77.8,0,261,3,0,75.4
104,2017-02-17 21:30:00,,,,,,0,91.6,77.9,0,224,2,0,75.2
105,2017-02-17 21:45:00,,,,,,0,91.8,78.1,0,314,3,0,75.5
106,2017-02-17 22:00:00,,,,,,0,91.5,78.2,0,220,6,0,75.5
107,2017-02-17 22:15:00,,,,,,0,90.9,78.3,0,232,8,0,75.4
108,2017-02-17 22:30:00,,,,,,0,90.9,78.4,0,283,3,0,75.5
109,2017-02-17 22:45:00,,,,,,0,90.4,78.6,0,197,1,0,75.5
110,2017-02-17 23:00:00,,,,,,0,90.7,78.7,0,50,4,0,75.7
111,2017-02-17 23:15:00,,,,,,0,93,77.4,0.16,111,7,0,75.2
112,2017-02-17 23:30:00,,,,,,0,96,76.7,0,286,3,0,75.4
113,2017-02-17 23:45:00,,,,,,0,96.8,76.4,0,317,2,0,75.4
114,2017-02-18 00:00:00,,,,,,0,97.6,76.2,0,24,0,0,75.5
115,2017-02-18 00:15:00,,,,,,0,98.2,76.5,0,203,0,0,75.9
116,2017-02-18 00:30:00,,,,,,0,99,76.8,0,214,2,0,76.5
