,Poloa,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
0,                    ,Temperature (*F),Temperature (*F),Temperature (*F),Temperature (*F),Temperature (*F),Solar Rad (wat/m2),RH (%),Temperature (*F),Rainfall (In),Wind Dir (Deg),Wind Gust (mph),Wind Speed (mph),Dew Point (*F)
1,                    ,*F,*F,*F,*F,*F,wat/m2,%,*F,In,Deg,mph,mph,*F
2,Date and Time   ,TMPA,TMPB,TMPC,TMPD,TMPE,SRD,HMD,TMP,RNF,WND,WNG,WNS,DEW
3,2017-01-01 00:00:00,,,,,,0,83,79.7,0,231,5,0,74.2
4,2017-01-01 00:15:00,,,,,,0,82.6,79.7,0,230,2,0,74
5,2017-01-01 00:30:00,,,,,,0,81.9,79.9,0,213,2,0,74
6,2017-01-01 00:45:00,,,,,,0,82.4,79.9,0,272,3,0,74.1
7,2017-01-01 01:00:00,,,,,,0,82.8,79.5,0,218,2,0,73.9
8,2017-01-01 01:15:00,,,,,,0,81.8,79.6,0,237,2,0,73.6
9,2017-01-01 01:30:00,,,,,,0,82,79.6,0,213,2,0,73.7
10,2017-01-01 01:45:00,,,,,,0,82.5,79.4,0,232,3,0,73.7
11,2017-01-01 02:00:00,,,,,,0,83.3,79.3,0,262,1,0,73.9
12,2017-01-01 02:15:00,,,,,,0,83.4,79.3,0,190,4,0,73.9
13,2017-01-01 02:30:00,,,,,,0,83.3,79.5,0,165,3,0,74.1
14,2017-01-01 02:45:00,,,,,,0,82.5,79.5,0,210,6,0,73.8
15,2017-01-01 03:00:00,,,,,,0,83.2,79.4,0,276,2,0,73.9
16,2017-01-01 03:15:00,,,,,,0,84,79.2,0,278,1,0,74
17,2017-01-01 03:30:00,,,,,,0,84.4,79.2,0,248,2,0,74.1
18,2017-01-01 03:45:00,,,,,,0,84,79.2,0,196,3,0,74
19,2017-01-01 04:00:00,,,,,,0,84.2,79.2,0,252,3,0,74.1
20,2017-01-01 04:15:00,,,,,,0,83.6,79.4,0,238,4,0,74.1
21,2017-01-01 04:30:00,,,,,,0,83.6,79.7,0,234,2,0,74.4
22,2017-01-01 04:45:00,,,,,,0,83.8,79.6,0,213,2,0,74.3
23,2017-01-01 05:00:00,,,,,,0,84.3,79.5,0,231,2,0,74.4
24,2017-01-01 05:15:00,,,,,,0,84.8,79.5,0,244,1,0,74.6
25,2017-01-01 05:30:00,,,,,,0,84.6,79.5,0,166,2,0,74.5
26,2017-01-01 05:45:00,,,,,,0,84.5,79.4,0,199,1,0,74.4
27,2017-01-01 06:00:00,,,,,,1,84.6,79.2,0,207,3,0,74.2
28,2017-01-01 06:15:00,,,,,,13,84.8,79.3,0,207,2,0,74.4
29,2017-01-01 06:30:00,,,,,,35,85,79.4,0,240,3,0,74.5
30,2017-01-01 06:45:00,,,,,,109,84.2,80,0,242,5,0,74.9
31,2017-01-01 07:00:00,,,,,,72,86.6,79.9,0,220,2,0,75.6
32,2017-01-01 07:15:00,,,,,,81,86.7,79.8,0,255,1,0,75.5
33,2017-01-01 07:30:00,,,,,,80,85.9,80.1,0,189,1,0,75.5
34,2017-01-01 07:45:00,,,,,,89,85.5,80.5,0,286,3,0,75.8
35,2017-01-01 08:00:00,,,,,,101,85.2,80.9,0,321,1,0,76.1
36,2017-01-01 08:15:00,,,,,,116,82.6,81.4,0,213,1,0,75.7
37,2017-01-01 08:30:00,,,,,,104,80,81.9,0,136,3,0,75.2
38,2017-01-01 08:45:00,,,,,,147,79.7,82.6,0,8,1,0,75.8
39,2017-01-01 09:00:00,,,,,,225,79.4,83.2,0,152,1,0,76.3
40,2017-01-01 09:15:00,,,,,,483,75.8,84.9,0,136,2,0,76.6
41,2017-01-01 09:30:00,,,,,,585,70.8,86.6,0,149,2,0,76.2
42,2017-01-01 09:45:00,,,,,,811,68.8,88.2,0,199,1,0,76.9
43,2017-01-01 10:00:00,,,,,,721,64.7,89.2,0,213,3,0,76.1
44,2017-01-01 10:15:00,,,,,,583,68.7,87.2,0,192,2,0,75.9
45,2017-01-01 10:30:00,,,,,,491,69.1,88.1,0,182,5,0,77
46,2017-01-01 10:45:00,,,,,,375,72.4,85.8,0,213,3,0,76.1
47,2017-01-01 11:00:00,,,,,,366,72.2,86.4,0,207,1,0,76.6
48,2017-01-01 11:15:00,,,,,,309,72.5,87.9,0,238,2,0,78.2
49,2017-01-01 11:30:00,,,,,,294,76.2,85.8,0.01,247,1,0,77.6
50,2017-01-01 11:45:00,,,,,,446,79.2,85.3,0,337,3,0,78.3
51,2017-01-01 12:00:00,,,,,,963,73,88.6,0,283,2,0,79.1
52,2017-01-01 12:15:00,,,,,,456,68.4,88.9,0,192,3,0,77.4
53,2017-01-01 12:30:00,,,,,,383,70.2,87.8,0,176,2,0,77.1
54,2017-01-01 12:45:00,,,,,,330,73.3,86.5,0,231,3,0,77.2
55,2017-01-01 13:00:00,,,,,,697,73.1,86.8,0,292,2,0,77.4
56,2017-01-01 13:15:00,,,,,,208,70.9,88.2,0,306,4,0,77.8
57,2017-01-01 13:30:00,,,,,,232,71.7,86.6,0,93,2,0,76.6
58,2017-01-01 13:45:00,,,,,,202,75.2,85.4,0,234,5,0,76.9
59,2017-01-01 14:00:00,,,,,,1088,70.7,86.8,0,227,6,0,76.4
60,2017-01-01 14:15:00,,,,,,998,66.3,91,0,223,2,0,78.5
61,2017-01-01 14:30:00,,,,,,1072,64.2,91.7,0,238,3,0,78.2
62,2017-01-01 14:45:00,,,,,,375,65.3,90.7,0,262,4,0,77.8
63,2017-01-01 15:00:00,,,,,,334,65.5,89.2,0,297,1,0,76.4
64,2017-01-01 15:15:00,,,,,,317,71.9,87.5,0,268,3,0,77.6
65,2017-01-01 15:30:00,,,,,,407,68.3,88,0,15,1,0,76.5
66,2017-01-01 15:45:00,,,,,,444,66.6,89.4,0,244,2,0,77.1
67,2017-01-01 16:00:00,,,,,,463,65.9,89.9,0,269,3,0,77.3
68,2017-01-01 16:15:00,,,,,,155,69.6,88.2,0,293,3,0,77.3
69,2017-01-01 16:30:00,,,,,,61,73.8,85.5,0,344,2,0,76.4
70,2017-01-01 16:45:00,,,,,,51,78.7,83.7,0.01,224,2,0,76.5
71,2017-01-01 17:00:00,,,,,,82,80.3,82.3,0,176,2,0,75.7
72,2017-01-01 17:15:00,,,,,,68,83.2,81.6,0,261,1,0,76.1
73,2017-01-01 17:30:00,,,,,,63,83.4,81.3,0,264,1,0,75.9
74,2017-01-01 17:45:00,,,,,,58,82.2,81.4,0,258,1,0,75.5
75,2017-01-01 18:00:00,,,,,,52,82.3,81.3,0,248,1,0,75.5
76,2017-01-01 18:15:00,,,,,,46,82.3,81,0,255,1,0,75.2
77,2017-01-01 18:30:00,,,,,,35,82.1,81,0,252,1,0,75.1
78,2017-01-01 18:45:00,,,,,,15,82,80.8,0,237,1,0,74.9
79,2017-01-01 19:00:00,,,,,,2,83.9,80.3,0,237,0,0,75.1
80,2017-01-01 19:15:00,,,,,,0,84.3,80.2,0,227,1,0,75.1
81,2017-01-01 19:30:00,,,,,,0,85.2,80.2,0,166,1,0,75.4
82,2017-01-01 19:45:00,,,,,,0,86.7,79.9,0,323,1,0,75.6
83,2017-01-01 20:00:00,,,,,,0,87.4,79.3,0,319,0,0,75.3
84,2017-01-01 20:15:00,,,,,,0,89.2,79,0,319,0,0,75.5
85,2017-01-01 20:30:00,,,,,,0,89.8,78.9,0,319,0,0,75.6
86,2017-01-01 20:45:00,,,,,,0,90.4,78.8,0,319,0,0,75.7
87,2017-01-01 21:00:00,,,,,,0,91.2,78.8,0,319,0,0,76
88,2017-01-01 21:15:00,,,,,,0,91.7,78.9,0,319,0,0,76.3
89,2017-01-01 21:30:00,,,,,,0,92.6,78.8,0,319,0,0,76.5
90,2017-01-01 21:45:00,,,,,,0,93.5,78.9,0,327,0,0,76.8
91,2017-01-01 22:00:00,,,,,,0,94.2,79,0,327,0,0,77.2
92,2017-01-01 22:15:00,,,,,,0,94.7,78.9,0,327,0,0,77.2
93,2017-01-01 22:30:00,,,,,,0,95.2,78.8,0,110,0,0,77.3
94,2017-01-01 22:45:00,,,,,,0,95.4,78.8,0,2,0,0,77.3
95,2017-01-01 23:00:00,,,,,,0,94.4,78.5,0.02,80,1,0,76.7
96,2017-01-01 23:15:00,,,,,,0,95,77.7,0.01,348,0,0,76.1
97,2017-01-01 23:30:00,,,,,,0,96.4,78,0.02,348,0,0,76.9
98,2017-01-01 23:45:00,,,,,,0,97,78.5,0,343,1,0,77.6
99,2017-01-02 00:00:00,,,,,,0,97.3,78.5,0,103,1,0,77.6
100,2017-01-02 00:15:00,,,,,,0,97.5,78.4,0,124,2,0,77.6
101,2017-01-02 00:30:00,,,,,,0,97.9,78.4,0,53,1,0,77.7
102,2017-01-02 00:45:00,,,,,,0,98.1,78.5,0.01,334,0,0,77.9
103,2017-01-02 01:00:00,,,,,,0,98.2,78.4,0,355,0,0,77.8
104,2017-01-02 01:15:00,,,,,,0,98.4,78.4,0,355,0,0,77.9
105,2017-01-02 01:30:00,,,,,,0,98.6,78.3,0,355,0,0,77.9
106,2017-01-02 01:45:00,,,,,,0,98.7,78.4,0.08,355,0,0,78
107,2017-01-02 02:00:00,,,,,,0,98.4,78.2,0.35,204,4,0,77.7
108,2017-01-02 02:15:00,,,,,,0,98.6,77.8,0.01,310,0,0,77.4
109,2017-01-02 02:30:00,,,,,,0,98.7,78.4,0.03,247,2,0,78
110,2017-01-02 02:45:00,,,,,,0,98.5,78.5,0,242,1,0,78
111,2017-01-02 03:00:00,,,,,,0,98.2,78.1,0,330,0,0,77.5
112,2017-01-02 03:15:00,,,,,,0,96.8,77.7,0,313,0,0,76.7
113,2017-01-02 03:30:00,,,,,,0,93.7,77.6,0,208,2,0,75.6
114,2017-01-02 03:45:00,,,,,,0,93.9,77.3,0,285,2,0,75.4
115,2017-01-02 04:00:00,,,,,,0,93.7,77.1,0,235,3,0,75.1
116,2017-01-02 04:15:00,,,,,,0,93.9,77.2,0,265,0,0,75.3
