"Plot Title: Leone-4 Dec"
"#","Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 10729277, SEN S/N: 10729277)","Temp, °F (LGR S/N: 10729277, SEN S/N: 10729277)","Coupler Detached (LGR S/N: 10729277)","Coupler Attached (LGR S/N: 10729277)","Host Connected (LGR S/N: 10729277)","Stopped (LGR S/N: 10729277)","End Of File (LGR S/N: 10729277)"
1,12/12/19 03:00:00 PM,14.6591,80.559,Logged,,,,
2,12/12/19 03:15:00 PM,14.6594,79.853,,,,,
3,12/12/19 03:30:00 PM,14.6606,79.502,,,,,
4,12/12/19 03:45:00 PM,14.6623,79.326,,,,,
5,12/12/19 04:00:00 PM,14.6623,79.326,,,,,
6,12/12/19 04:15:00 PM,14.6635,78.975,,,,,
7,12/12/19 04:30:00 PM,14.6656,78.975,,,,,
8,12/12/19 04:45:00 PM,14.6608,78.800,,,,,
9,12/12/19 05:00:00 PM,14.6604,78.624,,,,,
10,12/12/19 05:15:00 PM,14.6582,78.624,,,,,
11,12/12/19 05:30:00 PM,14.6578,78.449,,,,,
12,12/12/19 05:45:00 PM,14.6578,78.449,,,,,
13,12/12/19 06:00:00 PM,14.6595,78.274,,,,,
14,12/12/19 06:15:00 PM,14.6633,78.098,,,,,
15,12/12/19 06:30:00 PM,14.6677,78.098,,,,,
16,12/12/19 06:45:00 PM,14.6716,77.923,,,,,
17,12/12/19 07:00:00 PM,14.6777,77.749,,,,,
18,12/12/19 07:15:00 PM,14.6820,77.749,,,,,
19,12/12/19 07:30:00 PM,14.6836,77.574,,,,,
20,12/12/19 07:45:00 PM,14.6858,77.574,,,,,
21,12/12/19 08:00:00 PM,14.6854,77.400,,,,,
22,12/12/19 08:15:00 PM,14.6854,77.400,,,,,
23,12/12/19 08:30:00 PM,14.6893,77.225,,,,,
24,12/12/19 08:45:00 PM,14.6871,77.225,,,,,
25,12/12/19 09:00:00 PM,14.6888,77.050,,,,,
26,12/12/19 09:15:00 PM,14.6845,77.050,,,,,
27,12/12/19 09:30:00 PM,14.6845,77.050,,,,,
28,12/12/19 09:45:00 PM,14.6841,76.876,,,,,
29,12/12/19 10:00:00 PM,14.6884,76.876,,,,,
30,12/12/19 10:15:00 PM,14.6862,76.876,,,,,
31,12/12/19 10:30:00 PM,14.6884,76.876,,,,,
32,12/12/19 10:45:00 PM,14.6884,76.876,,,,,
33,12/12/19 11:00:00 PM,14.6862,76.876,,,,,
34,12/12/19 11:15:00 PM,14.6862,76.876,,,,,
35,12/12/19 11:30:00 PM,14.6841,76.876,,,,,
36,12/12/19 11:45:00 PM,14.6775,76.876,,,,,
37,12/13/19 12:00:00 AM,14.6688,76.876,,,,,
38,12/13/19 12:15:00 AM,14.6662,76.703,,,,,
39,12/13/19 12:30:00 AM,14.6619,76.703,,,,,
40,12/13/19 12:45:00 AM,14.6575,76.703,,,,,
41,12/13/19 01:00:00 AM,14.6532,76.703,,,,,
42,12/13/19 01:15:00 AM,14.6510,76.703,,,,,
43,12/13/19 01:30:00 AM,14.6510,76.703,,,,,
44,12/13/19 01:45:00 AM,14.6466,76.703,,,,,
45,12/13/19 02:00:00 AM,14.6446,76.703,,,,,
46,12/13/19 02:15:00 AM,14.6403,76.703,,,,,
47,12/13/19 02:30:00 AM,14.6418,76.528,,,,,
48,12/13/19 02:45:00 AM,14.6398,76.528,,,,,
49,12/13/19 03:00:00 AM,14.6376,76.528,,,,,
50,12/13/19 03:15:00 AM,14.6376,76.528,,,,,
51,12/13/19 03:30:00 AM,14.6355,76.528,,,,,
52,12/13/19 03:45:00 AM,14.6350,76.354,,,,,
53,12/13/19 04:00:00 AM,14.6350,76.354,,,,,
54,12/13/19 04:15:00 AM,14.6350,76.354,,,,,
55,12/13/19 04:30:00 AM,14.6371,76.354,,,,,
56,12/13/19 04:45:00 AM,14.6350,76.354,,,,,
